사업코드,시군구읍면동 명칭,공사시 생활폐기물 발생량,운영시 생활폐기물 발생량,생활폐기물 발생량,건설폐기물 처리현황_매립,건설폐기물 처리현황_소각,건설폐기물 처리현황_재활용,사업장배출시설계 폐기물의 처리 현황_매립,사업장배출시설계 폐기물의 처리 현황_소각,사업장배출시설계 폐기물의 처리 현황_재활용,사업장배출시설계 폐기물의 처리 현황_해역배출,사업장 지정 폐기물의 처리 현황_매립,사업장 지정 폐기물의 처리 현황_소각,사업장 지정 폐기물의 처리 현황_재활용,사업장 지정 폐기물의 처리 현황_기타,생성일,수정일,사용여부
ME2014G006,보령시,,,106000,,1.6,479.8,1319.4,18.4,2176.7,,716.7,965.5,752,7.8,,,Y
YS2014K001,사업지구,261.62,8317.23,,,,,,,,,,,,,,,Y
YS2014K001,완도군,,,65300,,0.2,224.4,,2.4,2.1,,102.1,125.7,56,,,,Y
HG2013N006,사업지구,28.56,92.8,,,,,,,,,,,,,,,Y
HG2013N006,포천시,,,174500,0.7,,850.3,,,,,,,,,,,Y
WJ2013N002,사업지구,42.1,24800,,,,,,,,,,,,,,,Y
WJ2013N002,강릉시,,,350500,,0.1,709.4,27.7,0.3,591.3,31.5,418.6,1184.1,3070.3,50.3,,,Y
DG2013K001,사업지구,45.1,84069.9,,,,,,,,,,,,,,,Y
DG2013K001,상주시,,,54500,,,,,,,,,,,,,,Y
WJ2012Q008,사업지구,12,,,,,,,,,,,,,,,,Y
WJ2012Q008,충주시,,,167900,,,,,,,,,,,,,,Y
DG2013K002,사업지구,184,8035.6,,,,,,,,,,,,,,,Y
DG2013K002,안동시,,,192700,5.4,2.2,1213.3,47.4,22.6,535.8,19.9,682.9,382.5,213,8.4,,,Y
YS2012Q005,사업지구,9.58,,,,,,,,,,,,,,,,Y
YS2012Q005,여수시,,,484500,113.8,57,1851.5,641.5,75.6,1724.7,60.2,4679.6,47569.5,98071.9,2526.4,,,Y
GG2006O002,사업지구,66.6,50.4,,,,,,,,,,,,,,,Y
GG2006O002,청원군,,,176600,,,,85.17,39.01,52.75,372.54,,,,,,,Y
DG2013Q001,사업지구,20.8,,,,,,,,,,,,,,,,Y
DG2013Q001,울진군,,,54700,1.7,4,454.9,13.4,1.5,33.9,,552.5,110.6,255.4,134.3,,,Y
GG2014Q002,사업지구,6.75,,,,,,,,,,,,,,,,Y
GG2014Q002,세종특별자치시,,,74000,,14.5,847.9,247.6,199.8,565.6,20.7,,,,,,,Y
WJ2015K002,사업지구,19.8,,,,,,,,,,,,,,,,Y
WJ2015K002,단양군,,,37300,0.2,0.8,1076.6,0.2,0.8,1076.6,,1423.7,255.8,7114,48.8,,,Y
ME2015G005,사업지구,46.92,952.5,,,,,,,,,,,,,,,Y
ME2015G005,강동구,,,258600,6.2,1.8,591.7,,,,,,,,,,,Y
ME2015G005,하남시,,,136000,3,41.6,1772.3,,,,,,,,,,,Y
ND2015A001,사업지구,98.9,851.5,,,,,,,,,,,,,,,Y
ND2015A001,거제시,,,235500,0.4,0.3,856.8,,,,,,,,,,,Y
GG2013O001,사업지구,27.5,1.5,,,,,,,,,,,,,,,Y
GG2013O001,청주시,,,747700,0.6,11.6,1219.4,160.2,241.8,646.9,8.1,3651.6,7630.2,40461.3,6818.4,,,Y
GG2013O001,청원군,,,229900,0.2,3.9,1040,145.4,572.5,346.6,21.2,3770.8,6183.9,18651.4,5575.1,,,Y
HG2014N005,사업지구,134.93,799.5,,,,,,,,,,,,,,,Y
HG2014N005,안성시,,,249100,,0.3,1269,,,,,,,,,,,Y
GG2015Q001,사업지구,15.2,,,,,,,,,,,,,,,,Y
GG2015Q001,영동군,,,38300,,0.2,370.7,26.6,8.6,89,0.9,,,,,,,Y
YS2015K003,사업지구,22.8,1588.8,,,,,,,,,,,,,,,Y
YS2015K003,무안군,,,67600,0.3,6.2,326,6,4.4,34.5,,,,,,,,Y
WJ2015K003,사업지구,18.9,,,,,,,,,,,,,,,,Y
WJ2015K003,평창군,,,36300,,,,,,,,,,,,,,Y
HG2014M004,사업지구,14.04,65000,,,,,,,,,,,,,,,Y
HG2014M004,인천광역시,,,2412700,263.3,58.3,8584.9,3412.7,250.9,5224.1,104.5,,,,,,,Y
HG2014M004,연수구,,,142600,28.5,9.6,664.2,49.9,0.2,4,,,,,,,,Y
ND2014G001,사업지구,37.7,2500,,,,,,,,,,,,,,,Y
ND2014G001,사천시,,,169000,0.1,,544.4,32.2,28.9,125.9,3.2,1414.4,1785.3,1350.4,155.4,,,Y
HG2014N004,사업지구,60.8,293.7,,,,,,,,,,,,,,,Y
HG2014N004,강서구,,,343600,,,,,,,,,,,,,,Y
HG2014N004,부천시,,,567500,,,,,,,,,,,,,,Y
JJ2014Q003,사업지구,8.2,,,,,,,,,,,,,,,,Y
JJ2014Q003,익산시,,,316400,,0.3,1153,,,,,,,,,,,Y
ME2015G004,사업지구,98.6,19,,,,,,,,,,,,,,,Y
ME2015G004,강릉시,,,371100,,,801.1,19.8,4.8,592.3,28.5,548.6,2232.2,5138.9,95.5,,,Y
GG2017B003,청주시,,,989.4,0.5,66.4,3110.5,801.8,1179.5,4476.3,26.5,29347.4,10898.5,84976.8,16791.2,,,Y
GG2017B003,사업지구,60.8,5090,,,,,,,,,,,,,,,Y
WJ2014M001,사업지구,36.3,,,,,,,,,,,,,,,,Y
WJ2014M001,고성군,,,71100,,,390.1,4.8,,16.5,4.5,554.2,1047.6,426.1,129.9,,,Y
ND2015K001,사업지구,21.42,3211,,,,,,,,,,,,,,,Y
ND2015K001,동래구,,,235900,,0.3,699,,,,,468.2,117,234.4,13.2,,,Y
ND2015K001,금정구,,,219100,2.4,0.1,481.9,,,,,280,187.4,924.2,51.2,,,Y
ME2015G001,사업지구,46.92,1164.33,,,,,,,,,,,,,,,Y
ME2015G001,서울특별시,,,9189300,,,,,,,,,,,,,,Y
ME2015G001,강동구,,,258600,6.2,1.8,591.7,,,,,,,,,,,Y
ME2015G001,하남시,,,136000,3,41.6,1772.3,,,,,,,,,,,Y
WJ2015K001,사업지구,12.6,,,,,,,,,,,,,,,,Y
WJ2015K001,고성군,,,69700,,,,,,,,,,,,,,Y
WJ2014K002,사업지구,200.88,6091.5,,,,,,,,,,,,,,,Y
WJ2014K002,양양군,,,34400,,,288.1,,,8.5,0.1,,,,,,,Y
HG2014K002,사업지구,,,,,,,,,,,,,,,,,Y
HG2014K002,용인시,,,779100,0.08,5.27,1605.23,144.3,256.8,489.1,6.1,6637.4,3616.2,22725.6,1776.7,,,Y
WJ2014K005,사업지구,130.05,,,,,,,,,,,,,,,,Y
WJ2014K005,평창군,,,44500,,,50.3,13.9,0.3,29.2,,319.3,7,49.5,1.1,,,Y
ND2014M001,사업지구,89.68,10641,,,,,,,,,,,,,,,Y
ND2014M001,창원시,,,1299800,6.2,6.9,3545.7,414.7,107,1904.7,19.1,,,,,,,Y
ME2014G010,사업지구,374.2,269,,,,,,,,,,,,,,,Y
ME2014G010,안동시,,,176800,0.1,3.7,720.3,,,,,,,,,,,Y
ME2014G010,의성군,,,36300,,0.9,439.4,,,,,,,,,,,Y
ME2014G010,군위군,,,17400,0.1,,229.6,,,,,,,,,,,Y
ME2014G010,영천시,,,56200,0.6,36.3,729.1,,,,,,,,,,,Y
DG2014Q001,사업지구,,14.02,,,,,,,,,,,,,,,Y
DG2014Q001,영덕군,,,55100,0.1,0.1,520.3,,,,,,,,,,,Y
GG2014Q004,사업지구,37,,,,,,,,,,,,,,,,Y
GG2014Q004,서산시,,,168000,34.6,1.3,317.5,36.6,56.5,49.7,,,,,,,,Y
WJ2014G001,사업지구,12.69,2030,,,,,,,,,,,,,,,Y
WJ2014G001,제천시,,,127900,,,585.9,14.5,3.5,186,,,,,,,,Y
GG2014O004,사업지구,25.7,17.6,,,,,,,,,,,,,,,Y
GG2014O004,청원군,,,209900,0.3,3.5,1009.8,152.7,909.8,784.7,25.2,,,,,,,Y
HG2015K001,사업지구,35.42,,,,,,,,,,,,,,,,Y
HG2015K001,파주시,,,378500,24,37,1591.9,202.7,46.1,688.4,14.4,,,,,,,Y
ME2015G002,사업지구,68.9,196,,,,,,,,,,,,,,,Y
ME2015G002,노원구,,,302400,2.6,1.2,715.3,76.7,,,,4104.9,158.7,1048.1,13.1,,,Y
ME2015G002,남양주시,,,336600,33.4,7.5,1029.7,180.5,14,273.8,7.1,1415,374.1,2493,457.1,,,Y
GG2014Q001,사업지구,16.39,,,,,,,,,,,,,,,,Y
GG2014Q001,청원군,,,229900,0.3,3.9,1040,,,,,,,,,,,Y
YS2015O001,사업지구,38.28,8.3,,,,,,,,,,,,,,,Y
YS2015O001,여수시,,,484500,,,,641.5,75.6,1724.7,60.2,,,,,,,Y
YS2015O001,순천시,,,,,,,34,,77.5,,,,,,,,Y
YS2015O001,광양시,,,,,,,128.3,88,21782.9,0.2,,,,,,,Y
ND2015N002,사업지구,31.5,533.7,,,,,,,,,,,,,,,Y
ND2015N002,울산광역시,,,1234200,278.6,24,4699.8,1104.7,488.5,3171.6,717.4,129298.3,102793.9,173099.2,13002.2,,,Y
ND2015N002,울주군,,,197600,5,9.8,1350.2,442.7,60.3,1038.9,401.7,110280.3,18816.8,43210.7,3821.6,,,Y
ME2015M001,사업지구,111.71,15481.2,,,,,,,,,,,,,,,Y
ME2015M001,대전광역시,,,1473400,120.5,24.3,3279.5,369.7,654.9,727.8,0.6,11897.7,13146,19595.7,2339.3,,,Y
ME2015M001,유성구,,,,,,,,,,,,,,,,,Y
ME2015M001,서구,,,,,,,,,,,,,,,,,Y
ND2014D001,사업지구,136.8,5829.9,,,,,,,,,,,,,,,Y
ND2014D001,부산광역시,,,3189000,297,41.4,9245.8,890.7,107.2,1917,54.4,,,,,,,Y
ND2014D001,강서구,,,79700,0.2,14.9,794.6,109.9,11.4,421.4,4.7,24721.5,7429.9,84020.8,1351.8,,,Y
GG2015N001,사업지구,52.53,974.7,,,,,,,,,,,,,,,Y
GG2015N001,부여군,,,75200,,0.1,356.8,5.4,4,26.7,4.4,199.5,698.5,105.3,2.3,,,Y
WJ2014K004,사업지구,72,,,,,,,,,,,,,,,,Y
WJ2014K004,평창군,,,16500,,,430.91,,,,,,,,,,,Y
DG2014K001,사업지구,37.4115,13579.9,,,,,,,,,,,,,,,Y
DG2014K001,경주시,,,277400,4.2,6.6,1646.3,,,,,,,,,,,Y
ME2015G006,사업지구,147.9,4.7,,,,,,,,,,,,,,,Y
ME2015G006,철원군,,,55200,,,263.2,0.4,,19.3,,656.1,32.3,57,,,,Y
GG2015O001,사업지구,37.1,21.2,,,,,,,,,,,,,,,Y
GG2015O001,서산시,,,178900,1.6,45.8,720.3,153.1,16,201.6,4.6,,,,,,,Y
WJ2014N002,사업지구,153.9,523.6,,,,,,,,,,,,,,,Y
WJ2014N002,음성군,,,93200,,12.3,837.8,,,,,,,,,,,Y
GG2013Q002,사업지구,47.4,,,,,,,,,,,,,,,,Y
GG2013Q002,천안시,,,1077700,0.4,4.9,1392.9,124.6,87.4,615.7,23.3,7008,6854.3,75463.4,3487.6,,,Y
WJ2014K003,사업지구,156.5,16185.9,,,,,,,,,,,,,,,Y
WJ2014K003,횡성군,,,43100,,,274.6,6.2,2.2,10.1,,,,,,,,Y
ND2015N004,사업지구,57.8,1824.4,,,,,,,,,,,,,,,Y
ND2015N004,함양군,,,31000,,,241.2,,,,,,,,,,,Y
ND2013Q002,사업지구,14.4,,,,,,,,,,,,,,,,Y
ND2013Q002,합천군,,,36200,,1.4,496.1,5,,27.5,,,,,,,,Y
GG2015Q003,사업지구,9.88,,,,,,,,,,,,,,,,Y
GG2015Q003,홍성군,,,67900,,4.9,758.2,,,,,,,,,,,Y
HG2015N001,사업지구,12.78,539.97,,,,,,,,,,,,,,,Y
HG2015N001,여수시,,,92900,,,713.6,37.8,2.3,236.3,,712.9,306.1,1279,5.2,,,Y
GG2015L001,사업지구,21.66,,,,,,,,,,,,,,,,Y
GG2015L001,공주시,,,130700,0.2,4.8,948.5,,,,,,,,,,,Y
GG2016K001,청주시,,,1163700,0.3,12,2030,,,,,,,,,,,Y
GG2016K001,사업지구,175.2,2660,,,,,,,,,,,,,,,Y
DG2015M002,사업지구,28.84,15880,,,,,,,,,,,,,,,Y
DG2015M002,포항시,,,762500,0.1,,1839.7,2977.4,67.3,15136,0.2,5662.3,4552.6,9762,376.7,,,Y
GG2015O003,사업지구,9,264.2,,,,,,,,,,,,,,,Y
GG2015O003,보령시,,,106000,,,,,,,,,,,,,,Y
GG2015O003,홍성군,,,60600,,,,,,,,,,,,,,Y
DG2015Q001,사업지구,21.6,,,,,,,,,,,,,,,,Y
DG2015Q001,문경시,,,103500,,,,,,,,,,,,,,Y
GG2015Q005,사업지구,10.12,,,,,,,,,,,,,,,,Y
GG2015Q005,당진시,,,150700,,,,,,,,,,,,,,Y
YS2015Q004,사업지구,4.46,,,,,,,,,,,,,,,,Y
YS2015Q004,나주시,,,90100,0.1,4.4,1022,3.9,11.5,82.3,3.2,995.8,5562.9,2228,10.6,,,Y
YS2015Q001,사업지구,12.35,,,,,,,,,,,,,,,,Y
YS2015Q001,해남군,,,157300,,0.3,295.7,,,,,1338.6,140.7,39.8,61.1,,,Y
YS2015O002,사업지구,11.25,,,,,,,,,,,,,,,,Y
YS2015O002,무안군,,,59700,0.3,6.2,326,,,,,1652.9,46.4,1.7,19.6,,,Y
HG2016K001,사업지구,13.44,105,,,,,,,,,,,,,,,Y
HG2016K001,화성시,,,244500,15.1,18.9,4180.4,214.8,111.7,886.8,7.8,9840.5,21057.3,95732.4,1650,,,Y
ME2013G004,사업지구,198,138.04,,,,,,,,,,,,,,,Y
ME2013G004,사상구,,,265700,101.8,0.1,592.6,57.3,18.5,375.7,,12299.9,1002.7,4017.9,6.2,,,Y
ME2013G004,사하구,,,323300,3.8,3.5,690,221.6,20,1405.1,3.2,22566.6,7599.1,43802.9,28.7,,,Y
ME2015K001,사업지구,87,8922,,,,,,,,,,,,,,,Y
ME2015K001,세종특별자치시,,,724200,1.5,34.2,2361.8,190.6,160.1,383.9,51.9,8197.5,2906,13720.8,1767.3,,,Y
ND2015K002,사업지구,24.3,4185.6,,,,,,,,,,,,,,,Y
ND2015K002,함양군,,,26100,,0.1,183.6,2.9,3.2,10.5,0.7,,,,,,,Y
WJ2015K004,사업지구,44.2,2306,,,,,,,,,,,,,,,Y
WJ2015K004,강릉시,,,371100,,,801.1,,,,,,,,,,,Y
DG2015M003,사업지구,39.9,6455.2,,,,,,,,,,,,,,,Y
DG2015M003,경주시,,,272400,10.3,11.6,1341.6,380.4,30,205.2,1.1,,,3226.7,1141,,,Y
ME2015O001,사업지구,,41,,,,,,,,,,,,,,,Y
ME2015O001,안동시,85.28,,278200,,,,,,,,,,,,,,Y
ME2015O001,예천군,102.44,,90400,,,,,,,,,,,,,,Y
ME2015O001,의성군,39,,42400,,,,,,,,,,,,,,Y
YS2015K004,사업지구,18.46,2467.3,,,,,,,,,,,,,,,Y
YS2015K004,진도군,,,46500,,,320.5,0.5,1.6,,,,,,,,,Y
HG2015B008,사업지구,51.1,720.5,,,,,,,,,,,,,,,Y
HG2015B008,안성시,,,249100,,0.3,1269,,,,,,,,,,,Y
ME2016G003,사업지구,103,3551.5,,,,,,,,,,,,,,,Y
ME2016G003,강남구,,,808200,78,8,1668.1,239.4,,151,,,,,,,,Y
ME2016G003,성남시,,,827100,18.4,73.2,1831.3,110.7,210.6,100.8,4.1,,,,,,,Y
ME2016G003,용인시,,,825000,,4.8,2219.4,144.3,215.8,790,3.2,,,,,,,Y
ME2016G003,화성시,,,323300,13.1,22,3818.5,741,91.7,1035.1,10.8,,,,,,,Y
HG2014M003,사업지구,67.26,70800,,,,,,,,,,,,,,,Y
HG2014M003,인천광역시,,,2412700,263.3,58.3,8584.9,3412.7,250.9,5224.1,104.5,229.8,88.5,468.4,31.7,,,Y
HG2014M003,연수구,,,142600,28.5,9.6,664.2,49.9,0.2,4,,0.2,1.2,4.9,0.1,,,Y
ND2015Q004,사업지구,,31.5,,,,,,,,,,,,,,,Y
ND2015Q004,울산광역시,,,1234200,278.6,24,4699.8,1104.7,488.5,3171.6,717.4,129298.3,102793.9,173099.2,13002.2,,,Y
ME2015G007,사업지구,25.7,983,,,,,,,,,,,,,,,Y
ME2015G007,경기도고양시,,,895900,435.3,41.6,2869.7,,,,,5159.8,1545.8,6891.4,326.3,,,Y
ME2015G007,경기도부천시,,,503800,22.1,7.8,940.9,,,,,1241.2,3016.8,9944.6,1459.9,,,Y
ME2015G007,서울시강서구,,,370200,404,22.3,1651.1,,,,,303.1,1232.4,557,4.5,,,Y
DG2015L001,사업지구,43.35,,,,,,,,,,,,,,,,Y
DG2015L001,울진군,,,53600,2.1,23.3,416.4,18.6,2,30.2,,,,,,,,Y
ME2014L001,사업지구,210,,,,,,,,,,,,,,,,Y
ME2014L001,경주시,,,272400,,,,,,,,,,,,,,Y
GG2014O003,사업지구,117.76,20.2,,,,,,,,,,,,,,,Y
GG2014O003,당진시,,,150700,0.8,13.8,1195.6,1888.9,170.9,18169.5,,6352,6657.6,78775.7,26.7,,,Y
HG2015O001,사업지구,4.1,2.9,,,,,,,,,,,,,,,Y
HG2015O001,포천시,,,1156700,0.9,2,946,,,,,,,,,,,Y
YS2016Q001,사업지구,2.43,,,,,,,,,,,,,,,,Y
YS2016Q001,해남군,,,56600,,0.5,347.3,1.5,1.9,13,,843.4,94.3,65.3,173.1,,,Y
ME2016G001,사업지구,,3696,,,,,,,,,,,,,,,Y
ME2016G001,구리시,,,176700,1.3,5,859.4,17.6,71.4,7.5,,2346.7,62.5,408.1,74.3,,,Y
ME2016G001,남양주시,,,336600,33.4,7.5,1029.7,180.5,14,273.8,7.1,1415,374.1,2493,457.1,,,Y
ME2016M001,사업지구,43.26,4189,,,,,,,,,,,,,,,Y
ME2016M001,부여군,,,75200,,0.1,356.8,5.4,4,26.7,4.4,698.5,199.5,105.3,2.3,,,Y
HG2015K002,사업지구,213.2,1540,,,,,,,,,,,,,,,Y
HG2015K002,포천시,,,173000,0.9,2,946,182.3,44.9,780.3,149.2,,,,,,,Y
JJ2016O001,사업지구,6.7,6.7,,,,,,,,,,,,,,,Y
JJ2016O001,김제시,,,62300,,,,,,,,,,,,,,Y
HG2015M001,사업지구,46.9,940.4,,,,,,,,,,,,,,,Y
HG2015M001,평택시,,,419500,,,,129.4,174.3,828.4,74.3,,,,,,,Y
YS2015M002,사업지구,108.7,,,,,,,,,,,,,,,,Y
YS2015M002,무안군,,,67600,0.3,6.2,326,6,4.4,34.5,,1652.9,46.4,1.7,19.6,,,Y
ND2015Q002,사업지구,25.81,,,,,,,,,,,,,,,,Y
ND2015Q002,함안군,,,1648900,0.1,1.6,748.3,94.7,76.4,617.9,29.5,,,,,,,Y
DG2015M001,사업지구,11.04,324.6,,,,,,,,,,,,,,,Y
DG2015M001,고령군,,,17300,,,,,,,,,,,,,,Y
ND2015N003,사업지구,27.8,723,,,,,,,,,,,,,,,Y
ND2015N003,양산시,,,235900,2.3,3,754.6,,,,,5587.4,9130.5,30907.5,1302,,,Y
GG2015O004,사업지구,31.7,,,,,,,,,,,,,,,,Y
GG2015O004,청주시,,,1163700,0.3,12,2030,333.2,522,1291.3,51.4,18427.5,11640.4,80742,17196.8,,,Y
ME2016G004,사업지구,,,,,,,,,,,,,,,,,Y
ME2016G004,서울특별시,,133,9613800,1149.5,72.2,24303.1,1063.5,192.6,804.9,,,,,,,,Y
ME2016G004,강동구,,,392600,10.3,0.8,644.9,4.3,,13,,138.3,308.4,1818.8,6.2,,,Y
ME2016G004,구리시,,,209300,6.5,13.6,1767.7,18.7,63.9,19.1,,2404,59.8,375.9,63.9,,,Y
YS2016B005,사업지구,22.083,200,,,,,,,,,,,,,,,Y
YS2016B005,여수시,,,381700,,,,217.6,128.9,1661.1,1.3,4991.6,44398,122738.1,1659.2,,,Y
ME2016B002,사업지구,81.54,3190,,,,,,,,,,,,,,,Y
ME2016B002,거제시,,,250200,0.6,1.8,1252.4,147.9,97.7,133.5,1.3,4201.7,4141.6,7465.8,1996.2,,,Y
HG2015Q001,사업지구,18.1,,,,,,,,,,,,,,,,Y
HG2015Q001,옹진군,,,12600,0.8,1.7,170.7,,,,,,,,,,,Y
GG2015Q004,사업지구,34,,,,,,,,,,,,,,,,Y
GG2015Q004,금산군,,,54900,,,,,,,,,,,,,,Y
HG2016O001,용인시,,,655200,,14.2,2419.1,144,256.2,496.9,3.2,6200.7,4462.4,27837,1720.9,,,Y
ME2015D007,사업지구,19.12,16266.6,,,,,,,,,,,,,,,Y
ME2015D007,인천광역시,,,1460700,247.1,46.7,7846.6,2686.6,319.8,6355.4,10,,,,,,,Y
ND2015E001,사업지구,83.85,,,,,,,,,,,,,,,,Y
ND2015E001,거제시,,,250200,0.6,1.8,1252.4,,,,,,,,,,,Y
HG2016D002,사업지구,34.8,22500,,,,,,,,,,,,,,,Y
HG2016D002,인천광역시,,,1746000,247.1,46.7,7846.6,2686.6,319.8,6355.4,10,93886.2,26025.2,165928,10354.6,,,Y
HG2016D002,연수구,,,133600,16.4,11.3,742.4,49.6,9.7,0.7,,90,624.9,1954.8,44.7,,,Y
GG2016A001,사업지구,106.26,16120,,,,,,,,,,,,,,,Y
GG2016A001,청주시,,,1163700,0.3,12,2030,333.2,522,1291.3,51.4,18427.5,11640.4,80742,17196.8,,,Y
GG2016A002,사업지구,38.9,8620,,,,,,,,,,,,,,,Y
GG2016A002,당진시,,,188700,1.6,7.7,1462.1,1286.5,154.4,16414.4,,9702,6823.3,82531.7,49.3,,,Y
DG2016D001,사업지구,17.42,,,,,,,,,,,,,,,,Y
DG2016D001,영덕군,,,51900,,,,5.7,2.7,60.4,0.5,360.9,0.2,2,0.3,,,Y
ND2016B008,사업지구,185.4,2749,,,,,,,,,,,,,,,Y
ND2016B008,양산시,,,266600,0.9,2,788.9,,,,,4024.4,12930,25470.4,1304.9,,,Y
YS2015Q005,사업지구,9.6866,,,,,,,,,,,,,,,,Y
YS2015Q005,나주시,,,91600,0.8,1.5,726.7,6.6,11.5,82.3,1.1,,,,,,,Y
ND2015B020,사업지구,13.44,1570,,,,,,,,,,,,,,,Y
ND2015B020,김해시,,,437000,0.8,12.3,2160.7,126.8,40.3,988.5,10.6,4912.2,11561.1,31854.6,1094.3,,,Y
WJ2016A001,사업지구,24,288,,,,,,,,,,,,,,,Y
WJ2016A001,원주시,,,310700,1.3,2.4,1377.6,,,,,,,,,,,Y
HG2016B001,사업지구,28.4,240,,,,,,,,,,,,,,,Y
HG2016B001,김포시,,,252600,25.8,4.3,1211.7,134.4,11.6,311.6,1.9,1447.9,1668.7,3768.5,257.7,,,Y
WJ2015B004,사업지구,66,941.1,,,,,,,,,,,,,,,Y
WJ2015B004,강릉시,,,370000,,,1094.6,19.8,4.8,592.3,28,,,,,,,Y
ND2017K003,사업지구,42.4,820,,,,,,,,,,,,,,,Y
ND2017K003,창원시,,,1123200,40.5,64.9,4172.8,459.2,432.9,2300,50.7,,,,,,,Y
HG2016B007,사업지구,57.38,1370,,,,,,,,,,,,,,,Y
HG2016B007,화성시,,,340400,28.1,28.4,3539.6,965.4,100.2,1519.4,4.4,10519,18163.4,129673.4,3322.7,,,Y
ND2016B012,사업지구,33.12,620,,,,,,,,,,,,,,,Y
ND2016B012,함양군,,,37800,,0.1,180.4,2.8,5.4,17.8,0.3,,,,,,,Y
ME2016E003,사업지구,30.1,75.9,,,,,,,,,,,,,,,Y
ME2016E003,광주광역시,,,1316400,1.9,8,3290,199.5,44.4,491.3,3.4,,,,,,,Y
ME2016E003,나주시,,,91600,0.8,1.5,726.7,6.6,11.5,82.3,1.1,,,,,,,Y
DG2015Q002,사업지구,15.82,,,,,,,,,,,,,,,,Y
DG2015Q002,구미시,,,249200,,,,,,,,,,,,,,Y
GG2017O001,사업지구,24.33,,,,,,,,,,,,,,,,Y
GG2017O001,천안시,,,743100,0.7,45.1,1564.5,152.2,97.3,851,2.4,7268.9,7281.2,62060.8,2953.1,,,Y
ND2016Q002,사업지구,13.44,,,,,,,,,,,,,,,,Y
ND2016Q002,부산광역시,,,3397800,,,,,,,,,,,,,,Y
ND2016Q002,강서구,,,95000,3.8,4.7,815.3,,,,,20674,7499.2,73147.6,827.1,,,Y
HG2016A007,파주시,,,,9,21.7,2159,204.6,19.7,677.5,4.7,2330.6,3518.6,42057.2,494.8,,,Y
HG2016A007,사업지구,28.88,14808.6,,,,,,,,,,,,,,,Y
WJ2016B004,사업지구,74.82,5870,,,,,,,,,,,,,,,Y
WJ2016B004,춘천시,,,488000,,1.4,1176.6,2.8,0.4,80.2,,,,,,,,Y
ME2016M002,사업지구,107.1,1413.2,,,,,,,,,,,,,,,Y
ME2016M002,부안군,,,59800,,1.7,522.4,,,,,,,,,,,Y
ME2016E002,사업지구,490.3,22.721,,,,,,,,,,,,,,,Y
ME2016E002,강진군,,,28000,,0.1,323.5,,,,,,,,,,,Y
ME2016E002,영암군,,,118900,,0.5,395.9,,,,,,,,,,,Y
ME2016E002,나주시,,,91600,0.8,1.5,726.7,,,,,,,,,,,Y
DG2016E005,사업지구,68.44,0.95,,,,,,,,,,,,,,,Y
DG2016E005,경산시,,,181800,3.2,0.4,622.1,64.4,43.9,229.1,34.3,,,,,,,Y
YS2016D001,사업지구,95.82,,,,,,,,,,,,,,,,Y
YS2016D001,여수시,,,328200,16.7,0.6,795.8,217.6,128.9,1661.1,1.3,,,,,,,Y
HG2016E002,사업지구,22.4,,,,,,,,,,,,,,,,Y
HG2016E002,안산시,,,560900,7.7,1.1,2305,599.4,457.2,1107.2,12.8,32407.2,26659,137191.5,16984.7,,,Y
HG2016A005,사업지구,23.4,5001.5,,,,,,,,,,,,,,,Y
HG2016A005,화성시,,,323300,13.1,22,3818.5,741,91.7,1035.1,10.8,,,,,,,Y
ME2016A007,사업지구,105.1,13200,,,,,,,,,,,,,,,Y
ME2016A007,과천시,,,73600,0.4,1.5,119.9,,,,,,,,,,,Y
ME2016B004,사업지구,66.56,4785,,,,,,,,,,,,,,,Y
ME2016B004,사천시,,,153000,0.1,0.2,430.4,40.2,36.8,96.4,0.4,1554.6,1734.9,1547.2,21.5,,,Y
JJ2016I001,사업지구,45.01,,,,,,,,,,,,,,,,Y
JJ2016I001,정읍시,,,87300,0,2,641.6,54.7,20.2,278.7,11.2,1546,929.6,1546.2,450,,,Y
JJ2016I001,부안군,,,59800,0,1.7,522.4,0.2,2.4,10.2,0,569.7,27.3,39.5,151.9,,,Y
DG2016D002,사업지구,27.27,,,,,,,,,,,,,,,,Y
DG2016D002,경주시,,,269300,17.1,5.9,1296.8,355.3,30.3,240.7,0.7,5456.7,8853.9,14192.6,5395.6,,,Y
ME2016B005,사업지구,197.28,7262,,,,,,,,,,,,,,,Y
ME2016B005,밀양시,,,157500,0.1,0.2,643.3,30.5,24.7,85.7,3.2,1562.4,1625.1,2644.1,1.1,,,Y
ND2016B010,사업지구,92.4,315.41,,,,,,,,,,,,,,,Y
ND2016B010,울산광역시,,,1449300,21.8,80.7,4630.3,1262.7,534.6,3644.6,318.3,102793.9,419420.9,129298.3,173099.2,,,Y
ND2016B010,울주군,,,246600,4.5,36.7,1366.8,558.1,93.1,1067.5,240,18816.8,176445.8,110280.3,43210.7,,,Y
JJ2016O002,사업지구,7.3,9.5,,,,,,,,,,,,,,,Y
JJ2016O002,정읍시,,,87300,,,,,,,,,,,,,,Y
WJ2017M001,사업지구,36.9,7200,,,,,,,,,,,,,,,Y
WJ2017M001,원주시,,,243300,,0.5,1227.5,,,,,,,,,,,Y
ME2016C005,사업지구,12.2,2.44,,,,,,,,,,,,,,,Y
ME2016C005,울산광역시,,,1449300,21.8,80.7,4630.3,1262.7,534.6,3644.6,318.3,135743.1,94579.9,182046.5,14769.3,,,Y
